sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
1134T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-09-19 08:00:00.000,2022-09-20 08:00:00.000,10,4.0,Yes,2022-09-21,2022-09-21 10:40:00,,2022-09-20
1131T-I-A1,WARDEN,rawWW,grb,2022-09-20 08:55:00.000,,,3,20.3,Yes,2022-09-21,2022-09-21 12:10:00,,2022-09-20
1128T-I-A2,CLARKSON,pstGrit,cpTP24h,,2022-09-19 07:42:00.000,2022-09-20 07:42:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-20
1129T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-19 08:12:00.000,2022-09-20 08:12:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-20
1130T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-19 10:44:00.000,2022-09-20 10:44:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-20
1132W-I-A1,LESLIE,rawWW,grb,2022-09-21 08:15:00.000,,,3,20.3,Yes,2022-09-21,2022-09-21 12:10:00,,2022-09-21
1132W-I-A2,LESLIE,rawWW,grb,2022-09-21 08:15:00.000,,,3,20.3,Yes,2022-09-21,2022-09-21 12:10:00,,2022-09-21
1131W-I-A1,WARDEN,rawWW,grb,2022-09-21 08:46:00.000,,,3,19.9,Yes,2022-09-21,2022-09-21 12:10:00,,2022-09-21
1131W-I-A2,WARDEN,rawWW,grb,2022-09-21 08:46:00.000,,,3,19.9,Yes,2022-09-21,2022-09-21 12:10:00,,2022-09-21
1128W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-20 07:42:00.000,2022-09-21 07:42:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-21
1129W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-20 08:12:00.000,2022-09-21 08:12:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-21
1129W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-09-20 08:12:00.000,2022-09-21 08:12:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-21
1130W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-20 10:44:00.000,2022-09-21 10:44:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-21
1135R-I-A1,GALT,rawWW,cpTP24h,,2022-09-21 07:30:00.000,2022-09-22 07:30:00.000,10,4.0,Yes,2022-09-22,2022-09-22 11:00:00,,2022-09-22
1133R-I-A1,WATERLOO,rawWW,cpTP24h,,2022-09-21 08:00:00.000,2022-09-22 08:00:00.000,10,4.0,Yes,2022-09-22,2022-09-22 11:00:00,,2022-09-22
1133R-I-A2,WATERLOO,rawWW,cpTP24h,,2022-09-21 08:00:00.000,2022-09-22 08:00:00.000,10,4.0,Yes,2022-09-22,2022-09-22 11:00:00,,2022-09-22
1134R-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-09-21 08:00:00.000,2022-09-22 08:00:00.000,10,4.0,Yes,2022-09-22,2022-09-22 11:00:00,,2022-09-22
1134R-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-09-21 08:00:00.000,2022-09-22 08:00:00.000,10,4.0,Yes,2022-09-22,2022-09-22 11:00:00,,2022-09-22
1128R-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-21 09:49:00.000,2022-09-22 09:49:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-22
1129R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-21 10:21:00.000,2022-09-22 10:21:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-22
1130R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-21 10:44:00.000,2022-09-22 10:44:00.000,5,4.0,Yes,2022-09-22,2022-09-22 15:00:00,,2022-09-22
1131R-I-A1,WARDEN,rawWW,grb,2022-09-22 10:40:00.000,,,3,19.8,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-22
1132F-I-A1,LESLIE,rawWW,grb,2022-09-23 09:20:00.000,,,3,18.6,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-23
1132F-I-A2,LESLIE,rawWW,grb,2022-09-23 09:20:00.000,,,3,18.6,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-23
1128F-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-22 09:22:00.000,2022-09-23 09:22:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-23
1131F-I-A1,WARDEN,rawWW,grb,2022-09-23 09:50:00.000,,,3,18.7,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-23
1131F-I-A2,WARDEN,rawWW,grb,2022-09-23 09:50:00.000,,,3,18.7,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-23
1129F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-22 09:54:00.000,2022-09-23 09:54:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-23
1129F-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-09-22 09:54:00.000,2022-09-23 09:54:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-23
1130F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-22 11:01:00.000,2022-09-23 11:01:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-23
1141U-I-A1,WATERLOO,rawWW,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1141U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1142U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1142U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1142U-I-A3,KITCHENER,pstGrit,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1142U-I-A4,KITCHENER,pstGrit,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1143U-I-A1,GALT,rawWW,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1143U-I-A2,GALT,rawWW,cpTP24h,,2022-09-24 08:00:00.000,2022-09-25 08:00:00.000,10,4.0,Yes,2022-09-26,2022-09-26 12:50:00,,2022-09-25
1136M-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-25 08:13:00.000,2022-09-26 08:13:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1136M-I-A2,CLARKSON,pstGrit,cpTP24h,,2022-09-25 08:13:00.000,2022-09-26 08:13:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1136M-I-A3,CLARKSON,pstGrit,cpTP24h,,2022-09-25 08:13:00.000,2022-09-26 08:13:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1136M-I-A4,CLARKSON,pstGrit,cpTP24h,,2022-09-25 08:13:00.000,2022-09-26 08:13:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1140M-I-A1,LESLIE,rawWW,grb,2022-09-26 08:15:00.000,,,3,19.1,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-26
1140M-I-A2,LESLIE,rawWW,grb,2022-09-26 08:15:00.000,,,3,19.1,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-26
1139M-I-A1,WARDEN,rawWW,grb,2022-09-26 08:45:00.000,,,3,19.5,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-26
1139M-I-A2,WARDEN,rawWW,grb,2022-09-26 08:45:00.000,,,3,19.5,Yes,2022-09-26,2022-09-26 10:56:00,,2022-09-26
1137M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-25 08:57:00.000,2022-09-26 08:57:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1137M-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-09-25 08:57:00.000,2022-09-26 08:57:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1138M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-25 10:48:00.000,2022-09-26 10:48:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1138M-I-A2,HUMBER AMF,rawWW,cpTP24h,,2022-09-25 10:48:00.000,2022-09-26 10:48:00.000,5,4.0,Yes,2022-09-26,2022-09-26 15:20:00,,2022-09-26
1141T-I-A1,WATERLOO,rawWW,cpTP24h,,2022-09-26 08:00:00.000,2022-09-27 08:00:00.000,10,4.0,Yes,2022-09-27,2022-09-27 11:20:00,,2022-09-27
1142T-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-09-26 08:00:00.000,2022-09-27 08:00:00.000,10,4.0,Yes,2022-09-27,2022-09-27 11:20:00,,2022-09-27
1142T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-09-26 08:00:00.000,2022-09-27 08:00:00.000,10,4.0,Yes,2022-09-27,2022-09-27 11:20:00,,2022-09-27
1143T-I-A1,GALT,rawWW,cpTP24h,,2022-09-26 07:30:00.000,2022-09-27 07:30:00.000,10,4.0,Yes,2022-09-28,2022-09-28 11:10:00,,2022-09-27
1139T-I-A1,WARDEN,rawWW,grb,2022-09-27 09:15:00.000,,,3,19.0,Yes,2022-09-28,2022-09-28 10:56:00,,2022-09-27
1136T-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-26 08:18:00.000,2022-09-27 08:18:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-27
1137T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-26 08:53:00.000,2022-09-27 08:53:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-27
1138T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-26 10:33:00.000,2022-09-27 10:33:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-27
1140W-I-A1,LESLIE,rawWW,grb,2022-09-28 08:15:00.000,,,3,19.7,Yes,2022-09-28,2022-09-28 10:56:00,,2022-09-28
1140W-I-A2,LESLIE,rawWW,grb,2022-09-28 08:15:00.000,,,3,19.7,Yes,2022-09-28,2022-09-28 10:56:00,,2022-09-28
1139W-I-A1,WARDEN,rawWW,grb,2022-09-28 08:46:00.000,,,3,18.9,Yes,2022-09-28,2022-09-28 10:56:00,,2022-09-28
1139W-I-A2,WARDEN,rawWW,grb,2022-09-28 08:46:00.000,,,3,18.9,Yes,2022-09-28,2022-09-28 10:56:00,,2022-09-28
1136W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-27 08:18:00.000,2022-09-28 08:18:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-28
1137W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-27 08:53:00.000,2022-09-28 08:53:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-28
1137W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-09-27 08:53:00.000,2022-09-28 08:53:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-28
1138W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-27 10:33:00.000,2022-09-28 10:33:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-28
1143R-I-A1,GALT,rawWW,cpTP24h,,2022-09-28 07:30:00.000,2022-09-29 07:30:00.000,10,4.0,Yes,2022-09-29,2022-09-29 10:40:00,,2022-09-29
1143R-I-A2,GALT,rawWW,cpTP24h,,2022-09-28 07:30:00.000,2022-09-29 07:30:00.000,10,4.0,Yes,2022-09-29,2022-09-29 10:40:00,,2022-09-29
1141R-I-A1,WATERLOO,rawWW,cpTP24h,,2022-09-28 08:00:00.000,2022-09-29 08:00:00.000,10,4.0,Yes,2022-09-29,2022-09-29 10:40:00,,2022-09-29
1142R-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-09-28 08:00:00.000,2022-09-29 08:00:00.000,10,4.0,Yes,2022-09-29,2022-09-29 10:40:00,,2022-09-29
1142R-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-09-28 08:00:00.000,2022-09-29 08:00:00.000,10,4.0,Yes,2022-09-29,2022-09-29 10:40:00,,2022-09-29
1136R-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-28 08:30:00.000,2022-09-29 08:30:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-29
1137R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-28 09:35:00.000,2022-09-29 09:35:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-29
1138R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-28 10:10:00.000,2022-09-29 10:10:00.000,5,4.0,Yes,2022-09-29,2022-09-29 15:44:00,,2022-09-29
1139R-I-A1,WARDEN,rawWW,grb,2022-09-29 09:25:00.000,,,3,19.0,Yes,2022-10-03,2022-10-03 12:09:00,,2022-09-29
1139R-I-A2,WARDEN,rawWW,grb,2022-09-29 09:25:00.000,,,3,19.0,Yes,2022-10-03,2022-10-03 12:09:00,,2022-09-29
1136F-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-09-29 08:32:00.000,2022-09-30 08:32:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-09-30
1137F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-09-29 09:33:00.000,2022-09-30 09:33:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-09-30
1137F-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-09-29 09:33:00.000,2022-09-30 09:33:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-09-30
1138F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-09-29 10:28:00.000,2022-09-30 10:28:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-09-30
1149U-I-A1,WATERLOO,rawWW,cpTP24h,,2022-10-01 08:00:00.000,2022-10-02 08:00:00.000,10,4.0,Yes,2022-10-03,2022-10-03 12:00:00,,2022-10-02
1149U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-10-01 08:00:00.000,2022-10-02 08:00:00.000,10,4.0,Yes,2022-10-03,2022-10-03 12:00:00,,2022-10-02
1150U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-10-01 08:00:00.000,2022-10-02 08:00:00.000,10,4.0,Yes,2022-10-03,2022-10-03 12:00:00,,2022-10-02
1150U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-10-01 08:00:00.000,2022-10-02 08:00:00.000,10,4.0,Yes,2022-10-03,2022-10-03 12:00:00,,2022-10-02
1148M-I-A1,LESLIE,rawWW,grb,2022-10-03 08:20:00.000,,,3,18.8,Yes,2022-10-03,2022-10-03 12:09:00,,2022-10-03
1148M-I-A2,LESLIE,rawWW,grb,2022-10-03 08:20:00.000,,,3,18.8,Yes,2022-10-03,2022-10-03 12:09:00,,2022-10-03
1144M-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-02 08:27:00.000,2022-10-03 08:27:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-10-03
1144M-I-A2,CLARKSON,pstGrit,cpTP24h,,2022-10-02 08:27:00.000,2022-10-03 08:27:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-10-03
1147M-I-A1,WARDEN,rawWW,grb,2022-10-03 08:50:00.000,,,3,18.4,Yes,2022-10-03,2022-10-03 12:09:00,,2022-10-03
1147M-I-A2,WARDEN,rawWW,grb,2022-10-03 08:50:00.000,,,3,18.4,Yes,2022-10-03,2022-10-03 12:09:00,,2022-10-03
1145M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-02 09:30:00.000,2022-10-03 09:30:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-10-03
1145M-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-10-02 09:30:00.000,2022-10-03 09:30:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-10-03
1146M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-02 11:39:00.000,2022-10-03 11:39:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-10-03
1146M-I-A2,HUMBER AMF,rawWW,cpTP24h,,2022-10-02 11:39:00.000,2022-10-03 11:39:00.000,5,4.0,Yes,2022-10-03,2022-10-03 14:40:00,,2022-10-03
1151T-I-A1,GALT,rawWW,cpTP24h,,2022-10-03 07:30:00.000,2022-10-04 07:30:00.000,10,4.0,Yes,2022-10-05,2022-10-05 11:00:00,,2022-10-04
1149T-I-A1,WATERLOO,rawWW,cpTP24h,,2022-10-03 08:00:00.000,2022-10-04 08:00:00.000,10,4.0,Yes,2022-10-05,2022-10-05 11:00:00,,2022-10-04
1150T-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-10-03 08:00:00.000,2022-10-04 08:00:00.000,10,4.0,Yes,2022-10-05,2022-10-05 11:00:00,,2022-10-04
1150T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-10-03 08:00:00.000,2022-10-04 08:00:00.000,10,4.0,Yes,2022-10-05,2022-10-05 11:00:00,,2022-10-04
1147T-I-A1,WARDEN,rawWW,grb,2022-10-04 08:45:00.000,,,3,18.2,Yes,2022-10-05,2022-10-05 11:15:00,,2022-10-04
1144T-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-03 08:30:00.000,2022-10-04 08:30:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-04
1145T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-03 09:38:00.000,2022-10-04 09:38:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-04
1146T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-03 11:49:00.000,2022-10-04 11:49:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-04
1148W-I-A1,LESLIE,rawWW,grb,2022-10-05 09:15:00.000,,,3,19.7,Yes,2022-10-05,2022-10-05 11:15:00,,2022-10-05
1148W-I-A2,LESLIE,rawWW,grb,2022-10-05 09:15:00.000,,,3,19.7,Yes,2022-10-05,2022-10-05 11:15:00,,2022-10-05
1147W-I-A1,WARDEN,rawWW,grb,2022-10-05 09:45:00.000,,,3,19.1,Yes,2022-10-05,2022-10-05 11:15:00,,2022-10-05
1147W-I-A2,WARDEN,rawWW,grb,2022-10-05 09:45:00.000,,,3,19.1,Yes,2022-10-05,2022-10-05 11:15:00,,2022-10-05
1144W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-04 08:30:00.000,2022-10-05 08:30:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-05
1145W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-04 09:37:59.995,2022-10-05 09:37:59.995,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-05
1145W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-10-04 09:37:59.995,2022-10-05 09:37:59.995,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-05
1146W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-04 11:49:00.000,2022-10-05 11:49:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-05
1151R-I-A1,GALT,rawWW,cpTP24h,,2022-10-05 07:30:00.000,2022-10-06 07:30:00.000,10,4.0,Yes,2022-10-06,2022-10-06 11:30:00,,2022-10-06
1149R-I-A1,WATERLOO,rawWW,cpTP24h,,2022-10-05 08:00:00.000,2022-10-06 08:00:00.000,10,4.0,Yes,2022-10-06,2022-10-06 11:30:00,,2022-10-06
1150R-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-10-05 08:00:00.000,2022-10-06 08:00:00.000,10,4.0,Yes,2022-10-06,2022-10-06 11:30:00,,2022-10-06
1150R-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-10-05 08:00:00.000,2022-10-06 08:00:00.000,10,4.0,Yes,2022-10-06,2022-10-06 11:30:00,,2022-10-06
1144R-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-05 08:31:00.000,2022-10-06 08:31:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-06
1145R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-05 09:44:00.000,2022-10-06 09:44:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-06
1146R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-05 11:51:00.000,2022-10-06 11:51:00.000,5,4.0,Yes,2022-10-06,2022-10-06 15:50:00,,2022-10-06
1147R-I-A1,WARDEN,rawWW,grb,2022-10-06 09:45:00.000,,,3,19.5,Yes,2022-10-11,2022-10-11 11:40:00,,2022-10-06
1148F-I-A1,LESLIE,rawWW,grb,2022-10-07 08:50:00.000,,,3,18.9,Yes,2022-10-11,2022-10-11 11:40:00,,2022-10-07
1148F-I-A2,LESLIE,rawWW,grb,2022-10-07 08:50:00.000,,,3,18.9,Yes,2022-10-11,2022-10-11 11:40:00,,2022-10-07
1144F-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-06 09:13:00.000,2022-10-07 09:13:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-07
1147F-I-A1,WARDEN,rawWW,grb,2022-10-07 09:30:00.000,,,3,18.5,Yes,2022-10-11,2022-10-11 11:40:00,,2022-10-07
1147F-I-A2,WARDEN,rawWW,grb,2022-10-07 09:30:00.000,,,3,18.5,Yes,2022-10-11,2022-10-11 11:40:00,,2022-10-07
1146F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-06 09:46:00.000,2022-10-07 09:46:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-07
1145F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-06 10:30:00.000,2022-10-07 10:30:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-07
1145F-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-10-06 10:30:00.000,2022-10-07 10:30:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-07
1157U-I-A1,WATERLOO,rawWW,cpTP24h,,2022-10-08 08:00:00.000,2022-10-09 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-09
1157U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-10-08 08:00:00.000,2022-10-09 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-09
1158U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-10-08 08:00:00.000,2022-10-09 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-09
1158U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-10-08 08:00:00.000,2022-10-09 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-09
1159U-I-A1,GALT,rawWW,cpTP24h,,2022-10-08 08:00:00.000,2022-10-09 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-09
1159U-I-A2,GALT,rawWW,cpTP24h,,2022-10-08 08:00:00.000,2022-10-09 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-09
1152M-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-09 08:48:00.000,2022-10-10 08:48:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-10
1152M-I-A2,CLARKSON,pstGrit,cpTP24h,,2022-10-09 08:48:00.000,2022-10-10 08:48:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-10
1154M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-09 09:20:00.000,2022-10-10 09:20:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-10
1154M-I-A2,HUMBER AMF,rawWW,cpTP24h,,2022-10-09 09:20:00.000,2022-10-10 09:20:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-10
1153M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-09 10:05:00.000,2022-10-10 10:05:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-10
1153M-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-10-09 10:05:00.000,2022-10-10 10:05:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-10
1157T-I-A1,WATERLOO,rawWW,cpTP24h,,2022-10-10 08:00:00.000,2022-10-11 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-11
1158T-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-10-10 08:00:00.000,2022-10-11 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-11
1158T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-10-10 08:00:00.000,2022-10-11 08:00:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-11
1152T-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-10 08:15:00.000,2022-10-11 08:15:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-11
1159T-I-A1,GALT,rawWW,cpTP24h,,2022-10-10 08:30:00.000,2022-10-11 08:30:00.000,10,4.0,Yes,2022-10-11,2022-10-11 10:40:00,,2022-10-11
1153T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-10-10 08:59:00.000,2022-10-11 08:59:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-11
1155T-I-A1,WARDEN,rawWW,grb,2022-10-11 09:10:00.000,,,3,18.5,Yes,2022-10-11,2022-10-11 11:40:00,,2022-10-11
1154T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-10-10 11:45:00.000,2022-10-11 11:45:00.000,5,4.0,Yes,2022-10-11,2022-10-11 14:55:00,,2022-10-11
1155W-I-A1,WARDEN,rawWW,grb,2022-10-12 08:40:00.000,,,3,18.6,Yes,2022-10-12,2022-10-12 12:34:00,,2022-10-12
1155W-I-A2,WARDEN,rawWW,grb,2022-10-12 08:40:00.000,,,3,18.6,Yes,2022-10-12,2022-10-12 12:34:00,,2022-10-12
1156W-I-A1,LESLIE,rawWW,grb,2022-10-12 09:30:00.000,,,3,19.3,Yes,2022-10-12,2022-10-12 12:34:00,,2022-10-12
1152W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-10-11 07:52:00.000,2022-10-12 07:52:00.000,5,4.0,Yes,2022-10-13,2022-10-13 15:28:00,,2022-10-12
