sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
PM1031,AM,rawWW,cpTP24h,,2021-07-25 06:00:00,2021-07-26 06:00:00,1.0,12.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-26
PM1032,LPCC,rawWW,cpTP24h,,2021-07-25 07:00:00,2021-07-26 07:00:00,1.0,24.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-26
PM1033,LRPCP,rawWW,cpTP24h,,2021-07-25 00:00:00,2021-07-25 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-25
PM1034,LRWRP,rawWW,cpTP24h,,2021-07-25 06:30:00,2021-07-26 06:30:00,1.0,20.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-26
PM1045,LA,rawWW,cpTP24h,,2021-07-27 09:00:00,2021-07-28 08:30:00,1.0,22.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-28
PM1046,CHWW,rawWW,cpTP24h,,2021-07-27 00:00:00,2021-07-28 00:00:00,0.5,21.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-07-28
PM1047,TB,rawWW,cpTP24h,,2021-07-27 09:00:00,2021-07-28 08:50:00,0.5,7.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-07-28
PM1048,LPCC,rawWW,cpTP24h,,2021-07-29 07:00:00,2021-07-30 07:00:00,1.0,23.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-30
PM1049,LRPCP,rawWW,cpTP24h,,2021-07-29 00:00:00,2021-07-29 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-29
PM1050,LRWRP,rawWW,cpTP24h,,2021-07-29 06:30:00,2021-07-30 06:30:00,1.0,23.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-30
PM1036,CHWW,rawWW,cpTP24h,,2021-07-25 00:00:00,2021-07-26 00:00:00,0.5,14.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-07-26
PM1037,TB,rawWW,cpTP24h,,2021-07-25 09:30:00,2021-07-26 09:05:00,0.5,5.6,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-07-26
PM1038,AM,rawWW,cpTP24h,,2021-07-27 06:00:00,2021-07-28 06:00:00,1.0,12.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-28
PM1039,LPCC,rawWW,cpTP24h,,2021-07-27 07:00:00,2021-07-28 07:00:00,1.0,25.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-28
PM1040,LRPCP,rawWW,cpTP24h,,2021-07-27 00:00:00,2021-07-27 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-27
PM1041,LRWRP,rawWW,cpTP24h,,2021-07-27 06:40:00,2021-07-28 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-07-28
PM1054,MQ Blank,,grb,2021-08-04 09:00:00,,,,,,,,,2021-08-04
PM1055,AM,rawWW,cpTP24h,,2021-08-03 06:00:00,2021-08-04 06:00:00,1.0,12.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-04
PM1056,CHWW,rawWW,cpTP24h,,2021-08-02 00:00:00,2021-08-03 00:00:00,0.5,18.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-03
PM1057,LPCC,rawWW,cpTP24h,,2021-08-03 07:00:00,2021-08-04 07:00:00,1.0,24.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-04
PM1058,LRPCP,rawWW,cpTP24h,,2021-08-03 00:00:00,2021-08-03 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-03
PM1059,LRWRP,rawWW,cpTP24h,,2021-08-03 07:00:00,2021-08-04 07:00:00,1.0,23.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-04
PM1065,TB,rawWW,cpTP24h,,2021-08-03 09:00:00,2021-08-04 09:10:00,0.5,8.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-04
PM1064,LA,rawWW,cpTP24h,,2021-08-03 09:30:00,2021-08-04 09:30:00,1.0,23.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-04
PM1066,LPCC,rawWW,cpTP24h,,2021-08-05 07:00:00,2021-08-06 07:00:00,1.0,25.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-06
PM1067,LRPCP,rawWW,cpTP24h,,2021-08-05 00:00:00,2021-08-05 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-05
PM1068,LRWRP,rawWW,cpTP24h,,2021-08-05 06:30:00,2021-08-06 06:30:00,1.0,23.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-06
PM1072,MQ Blank,,grb,2021-08-09 13:10:00,,,,,,,,,2021-08-09
PM1073,AM,rawWW,cpTP24h,,2021-08-08 11:00:00,2021-08-09 11:00:00,1.0,13.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-09
PM1074,LPCC,rawWW,cpTP24h,,2021-08-08 11:00:00,2021-08-09 06:45:00,1.0,24.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-09
PM1075,LRPCP,rawWW,cpTP24h,,2021-08-08 00:00:00,2021-08-09 00:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-09
PM1076,LRWRP,rawWW,cpTP24h,,2021-08-08 06:30:00,2021-08-09 06:30:00,1.0,23.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-09
PM1081,CHWW,rawWW,cpTP24h,,2021-08-09 00:00:00,2021-08-10 00:00:00,0.5,22.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-10
PM1082,AM,rawWW,cpTP24h,,2021-08-10 11:00:00,2021-08-11 11:00:00,1.0,14.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-11
PM1083,LA,rawWW,cpTP24h,,2021-08-09 09:00:00,2021-08-10 09:00:00,1.0,23.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-10
PM1084,LPCC,rawWW,cpTP24h,,2021-08-10 07:00:00,2021-08-11 07:00:00,1.0,23.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-11
PM1085,LRPCP,rawWW,cpTP24h,,2021-08-10 00:01:00,2021-08-10 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-10
PM1086,LRWRP,rawWW,cpTP24h,,2021-08-10 06:40:00,2021-08-10 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-10
PM1087,CHWW,rawWW,cpTP24h,,2021-08-10 00:00:00,2021-08-11 00:00:00,0.5,22.6,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-11
PM1088,TB,rawWW,cpTP24h,,2021-08-08 10:00:00,2021-08-09 09:10:00,0.5,8.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-09
PM1092,MQ Blank,,grb,2021-08-09 13:30:00,,,,,,,,,2021-08-09
PM1093,TB,rawWW,cpTP24h,,2021-08-10 08:30:00,2021-08-11 07:45:00,0.5,8.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-11
PM1094,AM,rawWW,cpTP24h,,2021-08-15 11:00:00,2021-08-15 11:00:00,1.0,11.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-15
PM1095,LPCC,rawWW,cpTP24h,,2021-08-15 10:00:00,2021-08-16 07:00:00,1.0,23.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-16
PM1096,LRPCP,rawWW,cpTP24h,,2021-08-15 00:00:00,2021-08-15 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-15
PM1097,LRWRP,rawWW,cpTP24h,,2021-08-15 06:30:00,2021-08-16 06:30:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-16
PM1102,AM,rawWW,cpTP24h,,2021-08-17 11:00:00,2021-08-18 11:00:00,1.0,12.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-18
PM1103,LA,rawWW,cpTP24h,,2021-08-16 09:00:00,2021-08-17 09:00:00,1.0,23.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-17
PM1104,TB,rawWW,cpTP24h,,2021-08-15 09:45:00,2021-08-16 08:50:00,0.5,8.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-16
PM1105,CHWW,rawWW,cpTP24h,,2021-08-15 00:00:00,2021-08-16 00:00:00,0.5,20.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-16
PM1106,LPCC,rawWW,cpTP24h,,2021-08-17 07:00:00,2021-08-18 07:00:00,1.0,24.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-18
PM1107,LRPCP,rawWW,cpTP24h,,2021-08-17 00:00:00,2021-08-17 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-17
PM1108,LRWRP,rawWW,cpTP24h,,2021-08-17 06:30:00,2021-08-18 06:30:00,1.0,24.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-18
PM1109,MQ Blank,,grb,2021-08-23 09:00:00,,,,,,,,,2021-08-23
PM1110,CHWW,rawWW,cpTP24h,,2021-08-17 00:00:00,2021-08-18 00:00:00,0.5,21.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-18
PM1111,TB,rawWW,cpTP24h,,2021-08-17 09:00:00,2021-08-18 08:55:00,0.5,7.1,Yes,,,"Sample shipped on ice from site to lab by courier (overnight shipping), NOT A FULL COMPOSITE",2021-08-18
PM1112,AM,rawWW,cpTP24h,,2021-08-22 06:30:00,2021-08-23 06:30:00,1.0,17.8,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-23
PM1113,LPCC,rawWW,cpTP24h,,2021-08-22 07:00:00,2021-08-23 06:30:00,1.0,28.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-23
PM1114,LRPCP,rawWW,cpTP24h,,2021-08-19 00:00:00,2021-08-19 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-19
PM1115,LRWRP,rawWW,cpTP24h,,2021-08-22 07:00:00,2021-08-23 07:00:00,1.0,24.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-23
PM1130,CHWW,rawWW,cpTP24h,,2021-08-22 00:00:00,2021-08-23 00:00:00,0.5,21.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-23
PM1131,TB,rawWW,cpTP24h,,2021-08-22 09:00:00,2021-08-23 08:55:00,0.5,6.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-23
PM1132,AM,rawWW,cpTP24h,,2021-08-24 06:30:00,2021-08-25 06:30:00,1.0,15.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-25
PM1133,LPCC,rawWW,cpTP24h,,2021-08-24 05:30:00,2021-08-25 05:30:00,1.0,29.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-25
PM1134,LRPCP,rawWW,cpTP24h,,2021-08-24 00:01:00,2021-08-24 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-24
PM1135,LRWRP,rawWW,cpTP24h,,2021-08-24 06:30:00,2021-08-25 06:30:00,1.0,25.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-25
PM1139,LA,rawWW,cpTP24h,,2021-08-24 08:00:00,2021-08-25 08:00:00,1.0,24.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-25
PM1140,CHWW,rawWW,cpTP24h,,2021-08-24 00:00:00,2021-08-25 00:00:00,0.5,21.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-25
PM1141,TB,rawWW,cpTP24h,,2021-08-24 09:00:00,2021-08-25 08:35:00,0.5,7.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-25
PM1142,LPCC,rawWW,cpTP24h,,2021-08-26 05:30:00,2021-08-27 06:30:00,1.0,32.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-27
PM1143,LRPCP,rawWW,cpTP24h,,2021-08-26 00:00:00,2021-08-26 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-26
PM1144,LRWRP,rawWW,cpTP24h,,2021-08-26 06:30:00,2021-08-27 06:30:00,1.0,25.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-27
PM1148,MQ Blank,,grb,2021-08-30 09:00:00,,,,,,,,,2021-08-30
PM1149,AM,rawWW,cpTP24h,,2021-08-29 06:30:00,2021-08-30 06:30:00,1.0,14.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-30
PM1150,LPCC,rawWW,cpTP24h,,2021-08-29 06:30:00,2021-08-30 06:30:00,1.0,28.8,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-30
PM1151,LRPCP,rawWW,cpTP24h,,2021-08-29 00:00:00,2021-08-29 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-29
PM1152,LRWRP,rawWW,cpTP24h,,2021-08-29 06:30:00,2021-08-30 06:30:00,1.0,24.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-30
PM1157,LA,rawWW,cpTP24h,,2021-08-29 09:00:00,2021-08-30 09:00:00,1.0,23.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-30
PM1158,TB,rawWW,cpTP24h,,2021-08-29 10:00:00,2021-08-30 08:45:00,0.5,8.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-30
PM1159,CHWW,rawWW,cpTP24h,,2021-08-30 00:00:00,2021-08-31 00:00:00,0.5,22.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-08-31
PM1160,LPCC,rawWW,cpTP24h,,2021-08-31 07:00:00,2021-09-01 07:00:00,1.0,28.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-01
PM1161,LRPCP,rawWW,cpTP24h,,2021-08-31 00:00:00,2021-08-31 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-08-31
PM1162,LRWRP,rawWW,cpTP24h,,2021-08-31 06:55:00,2021-09-01 06:55:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-01
PM1163,AM,rawWW,cpTP24h,,2021-08-31 06:30:00,2021-09-01 06:30:00,1.0,11.4,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-01
PM1167,LPCC,rawWW,cpTP24h,,2021-09-02 06:30:00,2021-09-03 06:30:00,1.0,28.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-03
PM1168,LRPCP,rawWW,cpTP24h,,2021-09-02 00:00:00,2021-09-02 23:55:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-02
PM1169,LRWRP,rawWW,cpTP24h,,2021-09-02 06:30:00,2021-09-03 06:30:00,1.0,24.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-03
PM1176,MQ Blank,,grb,2021-09-08 10:00:00,,,,,,,,,2021-09-08
PM1177,AM,rawWW,cpTP24h,,2021-09-07 06:30:00,2021-09-08 06:30:00,1.0,14.5,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-08
PM1178,CHWW,rawWW,cpTP24h,,2021-09-06 00:00:00,2021-09-07 00:00:00,0.5,21.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-07
PM1179,TB,rawWW,cpTP24h,,2021-08-31 08:45:00,2021-09-01 08:45:00,0.5,8.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-01
PM1180,LPCC,rawWW,cpTP24h,,2021-09-07 06:30:00,2021-09-08 06:30:00,1.0,27.7,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-08
PM1181,LRPCP,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-07 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-07
PM1182,LRWRP,rawWW,cpTP24h,,2021-09-07 07:00:00,2021-09-08 07:00:00,1.0,21.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-08
PM1187,LA,rawWW,cpTP24h,,2021-09-06 07:45:00,2021-09-07 07:45:00,1.0,21.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-07
PM1188,TB,rawWW,cpTP24h,,2021-09-07 09:00:00,2021-09-08 08:55:00,0.5,6.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-08
PM1189,CHWW,rawWW,cpTP24h,,2021-09-07 00:00:00,2021-09-08 00:00:00,0.5,21.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-08
PM1190,LPCC,rawWW,cpTP24h,,2021-09-09 06:30:00,2021-09-10 06:30:00,1.0,27.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-10
PM1191,LRPCP,rawWW,cpTP24h,,2021-09-09 00:00:00,2021-09-09 23:55:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-09
PM1192,LRWRP,rawWW,cpTP24h,,2021-09-09 06:50:00,2021-09-10 06:50:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-10
PM1196,MQ Blank,,grb,2021-09-13 09:30:00,,,,,,,,,2021-09-13
PM1197,AM,rawWW,cpTP24h,,2021-09-12 06:30:00,2021-09-13 06:30:00,1.0,21.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-13
PM1198,LPCC,rawWW,cpTP24h,,2021-09-12 16:00:00,2021-09-13 05:00:00,1.0,26.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-13
PM1199,LRPCP,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-12 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-12
PM1200,LRWRP,rawWW,cpTP24h,,2021-09-12 06:30:00,2021-09-13 06:30:00,1.0,23.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-13
PM1205,AM,rawWW,cpTP24h,,2021-09-14 06:30:00,2021-09-15 06:30:00,1.0,13.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-15
PM1206,CHWW,rawWW,cpTP24h,,2021-09-12 00:00:00,2021-09-13 00:00:00,0.5,19.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-13
PM1207,TB,rawWW,cpTP24h,,2021-09-12 09:46:00,2021-09-13 08:45:00,0.5,8.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-13
PM1208,LPCC,rawWW,cpTP24h,,2021-09-14 16:45:00,2021-09-15 04:45:00,1.0,26.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-15
PM1209,LRPCP,rawWW,cpTP24h,,2021-09-13 23:59:00,2021-09-15 00:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-15
PM1210,LRWRP,rawWW,cpTP24h,,2021-09-14 06:50:00,2021-09-15 06:50:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-15
PM1214,LA,rawWW,cpTP24h,,2021-09-14 07:30:00,2021-09-15 08:15:00,1.0,19.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-15
PM1215,TB,rawWW,cpTP24h,,2021-09-14 08:55:00,2021-09-15 08:50:00,0.5,8.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-15
PM1216,CHWW,rawWW,cpTP24h,,2021-09-14 00:00:00,2021-09-15 00:00:00,0.5,18.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-15
PM1217,LPCC,rawWW,cpTP24h,,2021-09-16 07:00:00,2021-09-17 07:00:00,1.0,26.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-17
PM1218,LRPCP,rawWW,cpTP24h,,2021-09-16 00:00:00,2021-09-17 00:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-17
PM1219,LRWRP,rawWW,cpTP24h,,2021-09-16 07:00:00,2021-09-17 07:00:00,1.0,24.3,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-17
PM1229,MQ Blank,,grb,2021-09-20 09:00:00,,,,,,,,,2021-09-20
PM1230,AM,rawWW,cpTP24h,,2021-09-19 06:30:00,2021-09-20 06:30:00,1.0,14.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-20
PM1231,LPCC,rawWW,cpTP24h,,2021-09-19 04:30:00,2021-09-20 04:30:00,1.0,26.0,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-20
PM1232,LRPCP,rawWW,cpTP24h,,2021-09-19 00:01:00,2021-09-19 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-19
PM1233,LRWRP,rawWW,cpTP24h,,2021-09-19 06:30:00,2021-09-20 06:30:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-20
PM1238,AM,rawWW,cpTP24h,,2021-09-21 06:30:00,2021-09-22 06:30:00,1.0,19.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-22
PM1239,LA,rawWW,cpTP24h,,2021-09-19 07:45:00,2021-09-20 08:00:00,1.0,18.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-20
PM1240,TB,rawWW,cpTP24h,,2021-09-19 09:32:00,2021-09-20 09:30:00,0.5,8.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-20
PM1241,CHWW,rawWW,cpTP24h,,2021-09-19 00:00:00,2021-09-20 00:00:00,0.5,22.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-20
PM1242,LPCC,rawWW,cpTP24h,,2021-09-21 04:00:00,2021-09-22 04:00:00,1.0,23.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-22
PM1243,LRPCP,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-21 23:55:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-21
PM1244,LRWRP,rawWW,cpTP24h,,2021-09-21 06:30:00,2021-09-22 06:30:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-22
PM1248,TB,rawWW,cpTP24h,,2021-09-21 08:45:00,2021-09-22 08:45:00,0.5,8.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-22
PM1249,CHWW,rawWW,cpTP24h,,2021-09-21 00:00:00,2021-09-22 00:00:00,0.5,18.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-22
PM1250,LPCC,rawWW,cpTP24h,,2021-09-23 04:30:00,2021-09-24 04:30:00,1.0,22.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-24
PM1251,LRPCP,rawWW,cpTP24h,,2021-09-23 00:00:00,2021-09-23 23:55:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-23
PM1252,LRWRP,rawWW,cpTP24h,,2021-09-23 07:00:00,2021-09-24 07:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-24
PM1256,MQ Blank,,grb,2021-09-20 09:30:00,,,,,,,,,2021-09-20
PM1257,AM,rawWW,cpTP24h,,2021-09-26 06:30:00,2021-09-27 06:30:00,1.0,12.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-27
PM1258,LPCC,rawWW,cpTP24h,,2021-09-26 05:00:00,2021-09-27 04:00:00,1.0,24.2,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-27
PM1259,LRPCP,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-26 23:55:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-26
PM1260,LRWRP,rawWW,cpTP24h,,2021-09-26 07:00:00,2021-09-27 07:00:00,1.0,21.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-27
PM1265,LA,rawWW,cpTP24h,,2021-09-27 09:00:00,2021-09-28 09:00:00,1.0,18.6,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-28
PM1266,AM,rawWW,cpTP24h,,2021-09-28 06:00:00,2021-09-29 06:00:00,1.0,9.9,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-29
PM1267,TB,rawWW,cpTP24h,,2021-09-26 09:46:00,2021-09-27 08:45:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-27
PM1268,CHWW,rawWW,cpTP24h,,2021-09-26 00:00:00,2021-09-27 00:00:00,0.5,18.6,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2021-09-27
PM1269,LPCC,rawWW,cpTP24h,,2021-09-28 04:30:00,2021-09-29 04:30:00,1.0,26.1,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-29
PM1270,LRPCP,rawWW,cpTP24h,,2021-09-28 00:01:00,2021-09-28 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2021-09-28
