sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes,sampleDate
fac2b_2022Nov03_c4,fac2b,rawWW,cpTP24h,,2022-11-02 09:30:00,2022-11-03 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-03
fac5_2022Nov01_b6,fac5,rawWW,cpgrb,,2022-11-01 08:35:00,2022-11-01 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-01
fac5_2022Nov03_b6,fac5,rawWW,cpgrb,,2022-11-03 08:20:00,2022-11-03 08:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-03
fac2c_2022Nov03_p24,fac2c,rawWW,mooreSw,,2022-11-02 09:35:00,2022-11-03 09:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-03
fac4_2022Nov02_p48,fac4,rawWW,mooreSw,,2022-10-31 12:10:00,2022-11-02 12:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-02
fac6_2022Nov03_p24,fac6,rawWW,mooreSw,,2022-11-02 08:45:00,2022-11-03 08:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-03
fac1b_2022Nov08_c21,fac1b,rawWW,cpTP24h,,2022-11-07 08:55:00,2022-11-08 07:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac2b_2022Nov08_c23,fac2b,rawWW,cpTP24h,,2022-11-07 09:20:00,2022-11-08 08:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac5_2022Nov08_b6,fac5,rawWW,cpgrb,,2022-11-08 08:20:00,2022-11-08 08:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac2c_2022Nov08_p24,fac2c,rawWW,mooreSw,,2022-11-07 09:15:00,2022-11-08 09:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac3_2022Nov08_p24,fac3,rawWW,mooreSw,,2022-11-07 12:00:00,2022-11-08 12:10:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac4_2022Nov08_p24,fac4,rawWW,mooreSw,,2022-11-07 12:20:00,2022-11-08 12:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac6_2022Nov08_p24,fac6,rawWW,mooreSw,,2022-11-07 08:35:00,2022-11-08 08:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac7_2022Nov08_p24,fac7,rawWW,mooreSw,,2022-11-07 12:30:00,2022-11-08 12:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac8_2022Nov08_p24,fac8,rawWW,mooreSw,,2022-11-07 12:35:00,2022-11-08 12:55:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-08
fac1b_2022Nov10_c13,fac1b,rawWW,cpTP24h,,2022-11-09 09:45:00,2022-11-10 08:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac5_2022Nov10_b6,fac5,rawWW,cpgrb,,2022-11-10 08:15:00,2022-11-10 08:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac2c_2022Nov10_p24,fac2c,rawWW,mooreSw,,2022-11-09 09:20:00,2022-11-10 09:35:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac4_2022Nov10_p24,fac4,rawWW,mooreSw,,2022-11-09 12:35:00,2022-11-10 13:00:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac5_2022Nov10_p48,fac5,rawWW,mooreSw,,2022-11-08 08:45:00,2022-11-10 08:15:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac6_2022Nov10_p24,fac6,rawWW,mooreSw,,2022-11-09 08:25:00,2022-11-10 08:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac7_2022Nov10_p24,fac7,rawWW,mooreSw,,2022-11-09 12:45:00,2022-11-10 13:05:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac8_2022Nov10_p24,fac8,rawWW,mooreSw,,2022-11-09 12:50:00,2022-11-10 13:10:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
fac1b_2022Nov15_g,fac1b,rawWW,grb,2022-11-15 08:45:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac2b_2022Nov15_g,fac2b,rawWW,grb,2022-11-15 09:15:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac5_2022Nov15_b6,fac5,rawWW,cpgrb,,2022-11-15 08:35:00,2022-11-15 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac2c_2022Nov15_p24,fac2c,rawWW,mooreSw,,2022-11-14 09:40:00,2022-11-15 09:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac4_2022Nov15_p24,fac4,rawWW,mooreSw,,2022-11-14 12:25:00,2022-11-15 12:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac6_2022Nov15_p24,fac6,rawWW,mooreSw,,2022-11-14 12:35:00,2022-11-15 12:35:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac8_2022Nov15_p24,fac8,rawWW,mooreSw,,2022-11-14 08:40:00,2022-11-15 08:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
fac2b_2022Nov17_c6,fac2b,rawWW,cpTP24h,,2022-11-16 09:40:00,2022-11-17 08:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac5_2022Nov17_b6,fac5,rawWW,cpgrb,,2022-11-17 08:35:00,2022-11-17 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac2c_2022Nov17_p24,fac2c,rawWW,mooreSw,,2022-11-16 09:45:00,2022-11-17 09:15:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac3_2022Nov17_p24,fac3,rawWW,mooreSw,,2022-11-16 12:35:00,2022-11-17 11:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac4_2022Nov17_p24,fac4,rawWW,mooreSw,,2022-11-16 12:50:00,2022-11-17 12:10:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac5_2022Nov17_p48,fac5,rawWW,mooreSw,,2022-11-15 09:00:00,2022-11-17 08:35:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac6_2022Nov17_p24,fac6,rawWW,mooreSw,,2022-11-16 08:40:00,2022-11-17 08:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac7_2022Nov17_p24,fac7,rawWW,mooreSw,,2022-11-16 12:55:00,2022-11-17 12:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac8_2022Nov17_p24,fac8,rawWW,mooreSw,,2022-11-16 13:05:00,2022-11-17 12:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac1b_2022Nov17_g,fac1b,rawWW,grb,2022-11-17 08:40:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
fac1b_2022Nov22_c16,fac1b,rawWW,cpTP24h,,2022-11-21 09:05:00,2022-11-22 08:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac2b_2022Nov22_c7,fac2b,rawWW,cpTP24h,,2022-11-21 09:40:00,2022-11-22 08:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac5_2022Nov22_b6,fac5,rawWW,cpgrb,,2022-11-22 08:45:00,2022-11-22 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac2c_2022Nov22_p24,fac2c,rawWW,mooreSw,,2022-11-21 09:45:00,2022-11-22 09:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac3_2022Nov22_p24,fac3,rawWW,mooreSw,,2022-11-21 12:20:00,2022-11-22 12:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac4_2022Nov22_p24,fac4,rawWW,mooreSw,,2022-11-21 12:35:00,2022-11-22 12:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac6_2022Nov22_p24,fac6,rawWW,mooreSw,,2022-11-21 08:45:00,2022-11-22 08:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac7_2022Nov22_p24,fac7,rawWW,mooreSw,,2022-11-21 12:45:00,2022-11-22 12:55:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-22
fac1b_2022Nov24_c12,fac1b,rawWW,cpTP24h,,2022-11-23 08:45:00,2022-11-24 07:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac2b_2022Nov24_c2,fac2b,rawWW,cpTP24h,,2022-11-23 09:20:00,2022-11-24 08:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac2c_2022Nov24_p24,fac2c,rawWW,mooreSw,,2022-11-23 09:25:00,2022-11-24 09:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac3_2022Nov24_p24,fac3,rawWW,mooreSw,,2022-11-23 12:50:00,2022-11-24 12:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac5_2022Nov24_p48,fac5,rawWW,mooreSw,,2022-11-22 09:10:00,2022-11-24 08:00:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac6_2022Nov24_p24,fac6,rawWW,mooreSw,,2022-11-23 08:25:00,2022-11-24 08:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac8_2022Nov24_p24,fac8,rawWW,mooreSw,,2022-11-23 13:15:00,2022-11-24 12:55:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac1b_2022Nov29_c12,fac1b,rawWW,cpTP24h,,2022-11-28 08:30:00,2022-11-29 07:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac2b_2022Nov29_c24,fac2b,rawWW,cpTP24h,,2022-11-28 09:00:00,2022-11-29 08:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac5_2022Nov29_b12,fac5,rawWW,cpgrb,,2022-11-29 09:15:00,2022-11-29 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac5_2022Nov29_p24,fac5,rawWW,mooreSw,,2022-11-28 11:00:00,2022-11-29 09:15:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac6_2022Nov29_p24,fac6,rawWW,mooreSw,,2022-11-28 08:10:00,2022-11-29 08:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac7_2022Nov24_p24,fac7,rawWW,mooreSw,,2022-11-23 13:10:00,2022-11-24 12:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-24
fac7_2022Nov29_p24,fac7,rawWW,mooreSw,,2022-11-28 12:10:00,2022-11-29 12:15:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac2b_2022Dec01_c8,fac2b,rawWW,cpTP24h,,2022-11-30 09:30:00,2022-12-01 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-01
fac5_2022Dec01_b6,fac5,rawWW,cpgrb,,2022-12-01 08:50:00,2022-12-01 09:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-01
fac5_2022Dec01_p24,fac5,rawWW,mooreSw,,2022-11-30 09:05:00,2022-12-01 08:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-01
fac7_2022Dec01_p24,fac7,rawWW,mooreSw,,2022-11-30 10:50:00,2022-12-01 12:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-01
fac8_2022Nov29_p24,fac8,rawWW,mooreSw,,2022-11-28 12:15:00,2022-11-29 12:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
fac1b_2022Dec06_c15,fac1b,rawWW,cpTP24h,,2022-12-05 08:45:00,2022-12-06 07:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac1b_2022Dec08_c19,fac1b,rawWW,cpTP24h,,2022-12-07 09:15:00,2022-12-08 08:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac2b_2022Dec08_c24,fac2b,rawWW,cpTP24h,,2022-12-07 09:35:00,2022-12-08 08:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac5_2022Dec06_b12,fac5,rawWW,cpgrb,,2022-12-06 09:10:00,2022-12-06 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac5_2022Dec08_b12,fac5,rawWW,cpgrb,,2022-12-08 08:45:00,2022-12-08 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac2c_2022Dec06_p24,fac2c,rawWW,mooreSw,,2022-12-05 09:20:00,2022-12-06 09:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac2c_2022Dec08_p24,fac2c,rawWW,mooreSw,,2022-12-07 09:40:00,2022-12-08 09:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac3_2022Dec06_p24,fac3,rawWW,mooreSw,,2022-12-05 11:50:00,2022-12-06 12:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac3_2022Dec08_p24,fac3,rawWW,mooreSw,,2022-12-07 12:40:00,2022-12-08 12:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac4_2022Dec06_p24,fac4,rawWW,mooreSw,,2022-12-05 12:15:00,2022-12-06 12:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac4_2022Dec08_p24,fac4,rawWW,mooreSw,,2022-12-07 12:50:00,2022-12-08 12:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac5_2022Dec06_p24,fac5,rawWW,mooreSw,,2022-12-05 09:10:00,2022-12-06 09:10:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac5_2022Dec08_p24,fac5,rawWW,mooreSw,,2022-12-07 09:00:00,2022-12-08 08:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac6_2022Dec06_p24,fac6,rawWW,mooreSw,,2022-12-05 08:30:00,2022-12-06 08:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac7_2022Dec06_p24,fac7,rawWW,mooreSw,,2022-12-05 12:25:00,2022-12-06 12:55:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac8_2022Dec06_p24,fac8,rawWW,mooreSw,,2022-12-05 12:30:00,2022-12-06 13:00:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac8_2022Dec08_p24,fac8,rawWW,mooreSw,,2022-12-07 13:05:00,2022-12-08 13:05:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac1b_2022Dec13_c10,fac1b,rawWW,cpTP24h,,2022-12-12 08:45:00,2022-12-13 07:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-13
fac2b_2022Dec06_c15,fac2b,rawWW,cpTP24h,,2022-12-05 09:15:00,2022-12-06 08:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
fac2b_2022Dec13_c18,fac2b,rawWW,cpTP24h,,2022-12-12 09:15:00,2022-12-13 08:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-13
fac5_2022Dec13_b12,fac5,rawWW,cpgrb,,2022-12-13 08:45:00,2022-12-13 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-13
fac4_2022Dec14_p24,fac4,rawWW,mooreSw,,2022-12-13 12:40:00,2022-12-14 13:10:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-14
fac6_2022Dec08_p24,fac6,rawWW,mooreSw,,2022-12-07 08:45:00,2022-12-08 08:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac6_2022Dec13_p24,fac6,rawWW,mooreSw,,2022-12-12 08:30:00,2022-12-13 08:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-13
fac7_2022Dec08_p24,fac7,rawWW,mooreSw,,2022-12-07 13:00:00,2022-12-08 13:00:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
fac7_2022Dec14_p24,fac7,rawWW,mooreSw,,2022-12-13 12:50:00,2022-12-14 13:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-14
fac8_2022Dec14_p24,fac8,rawWW,mooreSw,,2022-12-13 12:55:00,2022-12-14 13:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-14
fac1b_2022Dec15_c17,fac1b,rawWW,cpTP24h,,2022-12-14 08:45:00,2022-12-15 07:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac2b_2022Dec15_c14,fac2b,rawWW,cpTP24h,,2022-12-14 09:15:00,2022-12-15 08:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac5_2022Dec15_b12,fac5,rawWW,cpgrb,,2022-12-15 08:45:00,2022-12-15 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac2c_2022Dec15_p24,fac2c,rawWW,mooreSw,,2022-12-14 09:20:00,2022-12-15 08:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac3_2022Dec15_p24,fac3,rawWW,mooreSw,,2022-12-14 12:45:00,2022-12-15 11:10:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac4_2022Dec15_p24,fac4,rawWW,mooreSw,,2022-12-14 13:10:00,2022-12-15 11:30:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac5_2022Dec15_p24,fac5,rawWW,mooreSw,,2022-12-14 09:00:00,2022-12-15 08:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac6_2022Dec15_p24,fac6,rawWW,mooreSw,,2022-12-14 08:30:00,2022-12-15 07:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac7_2022Dec15_p24,fac7,rawWW,mooreSw,,2022-12-14 13:20:00,2022-12-15 11:40:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac8_2022Dec15_p24,fac8,rawWW,mooreSw,,2022-12-14 13:25:00,2022-12-15 11:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
fac1b_2022Dec20_c12,fac1b,rawWW,cpTP24h,,2022-12-19 08:45:00,2022-12-20 07:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
fac2c_2022Dec20_p24,fac2c,rawWW,mooreSw,,2022-12-19 12:30:00,2022-12-20 09:20:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
fac4_2022Dec20_p24,fac4,rawWW,mooreSw,,2022-12-19 12:00:00,2022-12-20 12:50:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
fac6_2022Dec20_p24,fac6,rawWW,mooreSw,,2022-12-19 08:30:00,2022-12-20 08:25:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
fac2b_2023Jan04_c12,fac2b,rawWW,cpTP24h,,2023-01-03 09:00:00,2023-01-04 08:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-04
fac5_2022Dec20_b12,fac5,rawWW,cpgrb,,2022-12-20 08:45:00,2022-12-20 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
fac5_2022Dec20_p24,fac5,rawWW,mooreSw,,2022-12-19 08:45:00,2022-12-20 08:45:00,,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
